user_id,signup_date,acquisition_channel,age_bucket,country,used_voice_first_day,used_text_first_day,returned_day_1,returned_day_7,converted_paid
u_005924,2026-05-01,creator,18-24,US,0,1,0,1,0
u_005925,2026-04-11,instagram,25-34,US,0,1,0,0,0
u_005926,2026-04-20,tiktok,25-34,US,0,1,0,1,0
u_005927,2026-04-30,tiktok,35-44,US,0,1,1,0,0
u_005928,2026-04-19,organic,18-24,US,1,1,1,1,1
u_005929,2026-04-11,organic,18-24,US,1,0,1,1,0
u_005930,2026-04-23,instagram,25-34,US,1,1,1,1,0
u_005931,2026-04-01,organic,35-44,US,0,1,0,1,0
u_005932,2026-04-25,instagram,18-24,Canada,1,1,1,0,0
u_005933,2026-04-15,organic,18-24,US,1,0,0,0,0
u_005934,2026-04-14,creator,25-34,US,0,1,0,0,0
u_005935,2026-04-03,campus,25-34,US,1,1,1,1,0
u_005936,2026-04-17,referral,18-24,US,0,1,1,1,0
u_005937,2026-04-25,referral,18-24,Australia,0,1,0,0,0
u_005938,2026-04-13,creator,45+,UK,0,1,0,0,0
u_005939,2026-04-24,instagram,45+,Australia,1,0,1,0,0
u_005940,2026-04-26,campus,25-34,US,1,0,1,1,0
u_005941,2026-04-25,creator,25-34,UK,0,1,1,1,1
u_005942,2026-04-02,organic,18-24,US,0,1,0,0,0
u_005943,2026-04-22,instagram,18-24,US,0,1,0,1,0
u_005944,2026-04-25,creator,18-24,US,0,1,1,1,0
u_005945,2026-04-14,campus,25-34,Australia,1,1,1,0,0
u_005946,2026-04-30,instagram,25-34,UK,1,0,1,1,0
u_005947,2026-04-05,instagram,18-24,US,1,0,1,0,0
u_005948,2026-04-04,instagram,25-34,US,1,0,1,0,0
u_005949,2026-04-16,tiktok,18-24,Australia,1,1,1,0,0
u_005950,2026-04-09,campus,18-24,US,1,0,0,1,1
u_005951,2026-04-15,tiktok,18-24,US,0,1,1,0,0
u_005952,2026-04-02,campus,35-44,US,1,0,1,1,0
u_005953,2026-04-06,referral,18-24,US,1,0,1,0,0
u_005954,2026-04-08,organic,18-24,US,1,1,0,0,0
u_005955,2026-04-08,campus,35-44,US,1,0,1,0,0
u_005956,2026-04-01,tiktok,18-24,US,0,1,0,0,0
u_005957,2026-04-18,creator,18-24,US,0,1,0,0,0
u_005958,2026-04-06,instagram,18-24,Other,1,0,0,1,0
u_005959,2026-04-12,tiktok,25-34,Other,1,1,0,1,1
u_005960,2026-04-07,instagram,18-24,US,0,1,0,0,0
u_005961,2026-04-12,organic,18-24,US,1,0,0,0,0
u_005962,2026-04-23,tiktok,35-44,US,0,1,0,0,0
u_005963,2026-04-17,organic,18-24,US,1,0,1,1,0
u_005964,2026-04-14,tiktok,18-24,US,0,1,0,0,0
u_005965,2026-04-30,referral,45+,US,1,0,0,1,1
u_005966,2026-04-06,tiktok,25-34,Australia,0,1,0,0,0
u_005967,2026-05-01,tiktok,18-24,Australia,0,1,1,0,0
u_005968,2026-04-05,creator,35-44,US,1,0,0,0,0
u_005969,2026-04-05,instagram,35-44,US,0,1,1,1,1
u_005970,2026-04-04,campus,45+,US,1,1,1,1,0
u_005971,2026-04-26,referral,25-34,US,0,1,0,0,0
u_005972,2026-04-03,referral,18-24,US,0,1,0,1,0
u_005973,2026-04-17,tiktok,25-34,UK,1,0,0,1,0
u_005974,2026-04-13,organic,25-34,US,1,0,1,0,0
u_005975,2026-04-01,tiktok,25-34,Other,0,1,1,1,0
u_005976,2026-04-09,creator,45+,Canada,1,1,1,1,0
u_005977,2026-04-26,instagram,25-34,US,0,1,1,0,0
u_005978,2026-04-04,referral,25-34,US,1,1,0,0,0
u_005979,2026-04-26,organic,25-34,Other,1,1,1,0,0
u_005980,2026-04-03,search,25-34,Canada,1,0,0,1,0
u_005981,2026-04-09,referral,18-24,US,0,1,0,0,0
u_005982,2026-04-23,campus,25-34,Other,0,1,1,0,0
u_005983,2026-04-09,search,18-24,US,1,1,1,1,0
u_005984,2026-04-17,organic,18-24,US,1,1,1,1,0
u_005985,2026-04-21,tiktok,25-34,US,0,1,0,0,0
u_005986,2026-04-13,creator,18-24,US,1,1,1,1,0
u_005987,2026-04-05,tiktok,18-24,US,0,1,0,0,0
u_005988,2026-04-28,instagram,18-24,UK,1,0,1,1,0
u_005989,2026-04-13,organic,25-34,Canada,1,0,0,0,0
u_005990,2026-04-24,organic,18-24,US,1,1,1,0,0
u_005991,2026-04-10,tiktok,35-44,US,0,1,0,1,0
u_005992,2026-04-06,organic,18-24,US,0,1,0,1,0
u_005993,2026-04-08,tiktok,25-34,US,1,0,1,1,0
u_005994,2026-04-16,search,18-24,US,1,0,1,1,0
u_005995,2026-04-09,instagram,18-24,US,0,1,0,1,0
u_005996,2026-04-23,tiktok,18-24,Canada,0,1,0,1,0
u_005997,2026-04-23,organic,45+,US,1,0,0,0,0
u_005998,2026-04-10,tiktok,25-34,Australia,0,1,1,0,0
u_005999,2026-04-20,tiktok,18-24,US,1,0,1,0,1
u_006000,2026-04-13,creator,18-24,Canada,1,1,0,1,1
u_006001,2026-04-20,instagram,18-24,UK,1,1,1,1,0
u_006002,2026-04-01,creator,25-34,UK,1,0,0,0,0
u_006003,2026-04-11,creator,18-24,Canada,1,0,0,0,0
u_006004,2026-04-14,referral,45+,US,0,1,0,0,0
u_006005,2026-04-07,creator,18-24,US,1,1,1,0,0
u_006006,2026-04-21,search,25-34,US,1,0,1,1,0
u_006007,2026-04-03,search,25-34,Canada,1,0,1,0,0
u_006008,2026-04-01,tiktok,25-34,US,0,1,1,0,0
u_006009,2026-04-20,organic,25-34,US,1,1,0,1,0
u_006010,2026-04-22,search,25-34,US,1,0,0,0,0
u_006011,2026-04-30,creator,18-24,Canada,1,0,0,0,0
u_006012,2026-04-16,search,18-24,Canada,1,0,1,1,0
u_006013,2026-04-04,organic,25-34,US,0,1,0,1,0
u_006014,2026-04-18,search,35-44,US,0,1,0,0,0
u_006015,2026-04-10,search,18-24,US,1,0,1,1,0
u_006016,2026-04-10,instagram,25-34,US,0,1,0,1,0
u_006017,2026-04-16,referral,18-24,US,0,1,1,0,0
u_006018,2026-04-01,search,25-34,US,0,1,0,0,0
u_006019,2026-04-20,tiktok,35-44,US,1,1,1,1,0
u_006020,2026-04-08,referral,18-24,US,0,1,0,1,0
u_006021,2026-04-11,tiktok,25-34,Other,1,0,0,0,0
u_006022,2026-04-05,tiktok,35-44,US,1,0,0,0,0
u_006023,2026-04-23,search,35-44,UK,1,1,0,0,0
u_006024,2026-04-24,instagram,25-34,US,0,1,1,0,0
u_006025,2026-04-09,instagram,18-24,US,0,1,0,0,0
u_006026,2026-04-15,organic,45+,US,1,1,1,0,0
u_006027,2026-04-14,creator,35-44,US,1,0,0,0,0
u_006028,2026-04-04,tiktok,18-24,US,1,0,1,0,0
u_006029,2026-04-22,organic,18-24,UK,0,1,0,0,0
u_006030,2026-04-06,tiktok,25-34,US,1,0,0,1,0
u_006031,2026-04-30,search,25-34,US,1,0,1,1,0
u_006032,2026-04-01,referral,25-34,US,0,1,0,0,0
u_006033,2026-04-17,tiktok,18-24,US,0,1,0,0,0
u_006034,2026-04-15,tiktok,18-24,Australia,1,1,1,1,0
u_006035,2026-04-18,organic,18-24,US,1,0,1,0,0
u_006036,2026-04-12,organic,25-34,US,0,1,1,0,0
u_006037,2026-04-21,organic,18-24,US,1,1,0,0,0
u_006038,2026-04-15,campus,18-24,UK,1,0,1,1,0
u_006039,2026-04-27,tiktok,18-24,US,1,0,0,0,0
u_006040,2026-04-20,organic,18-24,UK,1,0,1,1,0
u_006041,2026-04-28,search,25-34,US,1,1,0,1,0
u_006042,2026-04-24,referral,35-44,US,0,1,0,0,1
u_006043,2026-04-08,tiktok,45+,UK,0,1,1,0,0
u_006044,2026-04-18,organic,18-24,US,1,1,1,0,0
u_006045,2026-04-21,organic,18-24,UK,1,1,0,1,1
u_006046,2026-04-12,instagram,35-44,Australia,1,1,1,1,0
u_006047,2026-04-24,organic,18-24,Canada,1,1,0,0,0
u_006048,2026-04-22,organic,18-24,US,1,1,0,0,0
u_006049,2026-04-23,referral,18-24,Other,1,1,1,1,0
u_006050,2026-04-11,organic,18-24,US,1,0,1,1,0
u_006051,2026-04-17,tiktok,18-24,US,0,1,0,0,0
u_006052,2026-04-05,referral,18-24,Australia,1,0,1,0,1
u_006053,2026-04-29,organic,18-24,US,0,1,1,0,0
u_006054,2026-05-01,instagram,25-34,US,0,1,1,1,0
u_006055,2026-04-08,tiktok,18-24,UK,0,1,0,0,1
u_006056,2026-04-02,referral,18-24,US,0,1,0,0,0
u_006057,2026-04-22,campus,18-24,Australia,1,0,0,1,1
u_006058,2026-04-12,organic,25-34,US,1,0,1,1,0
u_006059,2026-04-02,search,25-34,US,1,0,0,1,0
u_006060,2026-04-20,creator,18-24,US,1,1,1,1,0
u_006061,2026-04-21,creator,18-24,US,1,0,1,1,0
u_006062,2026-04-13,tiktok,35-44,US,0,1,0,0,0
u_006063,2026-04-05,search,25-34,US,1,1,1,1,0
u_006064,2026-04-17,tiktok,25-34,US,1,0,0,1,0
u_006065,2026-04-24,instagram,25-34,US,1,0,1,0,0
u_006066,2026-04-05,tiktok,18-24,UK,0,1,1,0,0
u_006067,2026-04-10,search,18-24,Canada,0,1,0,0,0
u_006068,2026-04-18,referral,25-34,UK,1,0,1,0,0
u_006069,2026-04-06,referral,18-24,US,1,1,1,1,0
u_006070,2026-05-01,campus,35-44,Canada,0,1,0,0,0
u_006071,2026-04-30,tiktok,25-34,Australia,0,1,1,0,0
u_006072,2026-04-13,search,18-24,UK,1,0,1,1,0
u_006073,2026-04-18,instagram,18-24,US,1,1,1,1,1
u_006074,2026-04-23,referral,25-34,US,0,1,1,1,0
u_006075,2026-04-02,instagram,18-24,US,1,0,0,1,0
u_006076,2026-04-28,tiktok,18-24,US,1,1,0,1,0
u_006077,2026-04-29,instagram,35-44,US,1,1,0,1,0
u_006078,2026-04-13,instagram,45+,US,0,1,0,0,0
u_006079,2026-04-13,instagram,18-24,US,1,0,0,0,0
u_006080,2026-04-17,search,25-34,UK,1,0,0,0,1
u_006081,2026-04-04,tiktok,35-44,US,0,1,0,0,0
u_006082,2026-04-13,referral,25-34,US,0,1,0,0,0
u_006083,2026-04-17,campus,18-24,UK,1,1,1,0,0
u_006084,2026-04-25,creator,25-34,US,0,1,1,1,0
u_006085,2026-04-05,search,25-34,US,1,0,0,1,0
u_006086,2026-04-10,tiktok,18-24,US,1,0,1,0,0
u_006087,2026-04-28,campus,18-24,US,0,1,0,1,0
u_006088,2026-04-11,organic,18-24,US,1,1,0,1,0
u_006089,2026-04-09,organic,25-34,US,1,0,1,1,1
u_006090,2026-04-19,referral,18-24,Australia,1,0,1,1,0
u_006091,2026-04-01,instagram,25-34,Other,1,0,0,0,0
u_006092,2026-04-23,campus,18-24,US,0,1,0,0,0
u_006093,2026-05-01,referral,18-24,US,1,0,0,0,0
u_006094,2026-04-08,organic,18-24,US,0,1,1,0,0
u_006095,2026-04-25,creator,25-34,US,1,0,0,1,0
u_006096,2026-04-02,organic,18-24,UK,1,0,0,0,0
u_006097,2026-04-16,search,18-24,US,0,1,0,0,1
u_006098,2026-04-16,creator,18-24,US,1,0,0,0,0
u_006099,2026-04-14,instagram,18-24,US,1,1,0,1,0
u_006100,2026-05-01,referral,18-24,US,0,1,0,1,1
u_006101,2026-04-06,tiktok,35-44,Other,1,0,0,0,0
u_006102,2026-04-12,organic,25-34,US,1,0,1,1,0
u_006103,2026-04-07,creator,25-34,Canada,1,0,0,1,0
u_006104,2026-04-08,creator,18-24,US,0,1,0,1,0
u_006105,2026-04-22,campus,18-24,US,1,1,1,1,0
u_006106,2026-04-09,organic,18-24,Other,0,1,1,0,0
u_006107,2026-04-18,referral,18-24,US,1,1,1,1,0
u_006108,2026-04-16,organic,18-24,US,1,0,0,1,1
u_006109,2026-04-13,campus,25-34,US,1,0,1,1,1
u_006110,2026-04-01,campus,18-24,Canada,1,0,1,1,1
u_006111,2026-04-08,tiktok,25-34,UK,1,1,1,1,0
u_006112,2026-04-13,tiktok,25-34,US,1,0,1,0,0
u_006113,2026-04-02,referral,18-24,US,0,1,1,1,1
u_006114,2026-04-14,search,18-24,US,1,0,0,1,0
u_006115,2026-04-17,search,18-24,Canada,0,1,0,0,0
u_006116,2026-04-13,tiktok,18-24,US,1,0,0,1,0
u_006117,2026-04-17,organic,18-24,Australia,0,1,0,0,0
u_006118,2026-04-17,tiktok,18-24,US,0,1,1,0,0
u_006119,2026-04-16,creator,35-44,Canada,1,0,0,0,0
u_006120,2026-04-28,instagram,18-24,Other,1,1,1,1,0
u_006121,2026-04-27,organic,18-24,Other,1,0,1,1,0
u_006122,2026-05-01,referral,35-44,Australia,1,1,1,1,0
u_006123,2026-04-20,tiktok,18-24,US,1,0,0,1,0
u_006124,2026-04-13,search,18-24,Canada,0,1,0,1,1
u_006125,2026-04-14,organic,18-24,US,1,0,1,1,0
u_006126,2026-04-30,referral,35-44,US,1,1,1,1,0
u_006127,2026-05-01,creator,18-24,Other,0,1,0,1,0
u_006128,2026-04-18,search,18-24,US,0,1,0,0,0
u_006129,2026-04-25,referral,18-24,Other,1,1,0,0,0
u_006130,2026-04-18,organic,25-34,US,0,1,1,0,0
u_006131,2026-04-09,search,25-34,Other,0,1,0,0,0
u_006132,2026-05-01,organic,18-24,UK,1,0,1,1,0
u_006133,2026-04-14,organic,25-34,US,1,1,0,1,0
u_006134,2026-04-22,tiktok,35-44,Other,0,1,1,1,0
u_006135,2026-04-06,tiktok,35-44,US,1,0,1,1,0
u_006136,2026-04-29,campus,18-24,UK,1,0,0,1,0
u_006137,2026-04-09,search,18-24,US,1,1,1,0,0
u_006138,2026-04-05,instagram,45+,US,1,0,1,1,0
u_006139,2026-04-05,campus,18-24,Other,1,0,1,0,0
u_006140,2026-04-19,instagram,18-24,UK,0,1,1,0,0
u_006141,2026-04-30,referral,25-34,Other,0,1,0,0,0
u_006142,2026-04-01,search,25-34,US,1,0,1,0,0
u_006143,2026-04-01,organic,18-24,US,0,1,0,0,0
u_006144,2026-05-01,search,25-34,US,1,0,1,0,0
u_006145,2026-04-21,referral,25-34,US,1,1,1,0,0
u_006146,2026-04-21,tiktok,25-34,US,1,0,1,1,0
u_006147,2026-04-03,search,25-34,US,1,0,0,1,0
u_006148,2026-04-03,instagram,25-34,Australia,1,0,1,1,0
u_006149,2026-04-14,search,35-44,US,1,0,1,1,0
u_006150,2026-04-22,organic,25-34,US,1,0,1,0,1
u_006151,2026-04-24,search,25-34,Canada,0,1,0,0,0
u_006152,2026-04-28,search,18-24,UK,0,1,1,0,1
u_006153,2026-04-16,instagram,18-24,US,0,1,0,0,0
u_006154,2026-04-07,campus,25-34,US,1,0,1,1,0
u_006155,2026-04-01,referral,18-24,US,0,1,0,1,1
u_006156,2026-04-07,campus,25-34,UK,1,0,1,1,0
u_006157,2026-04-28,organic,18-24,Other,1,1,1,0,0
u_006158,2026-04-11,instagram,18-24,US,0,1,1,0,0
u_006159,2026-04-23,creator,18-24,Other,0,1,0,0,0
u_006160,2026-04-16,campus,25-34,Canada,0,1,0,1,0
u_006161,2026-04-17,organic,18-24,US,1,1,1,1,1
u_006162,2026-04-05,organic,25-34,US,0,1,1,0,0
u_006163,2026-04-27,instagram,18-24,US,1,0,1,0,0
u_006164,2026-04-08,campus,25-34,US,1,0,1,1,0
u_006165,2026-04-16,organic,25-34,US,1,1,1,0,0
u_006166,2026-04-01,organic,18-24,US,0,1,0,0,0
u_006167,2026-04-12,organic,18-24,US,0,1,0,0,0
u_006168,2026-05-01,organic,25-34,Other,1,1,1,1,0
u_006169,2026-04-17,search,45+,US,1,0,0,1,0
u_006170,2026-04-24,campus,18-24,US,1,0,1,1,1
u_006171,2026-04-07,instagram,25-34,US,1,1,1,1,0
u_006172,2026-04-28,organic,25-34,Canada,0,1,0,0,0
u_006173,2026-04-03,organic,18-24,US,1,0,0,0,0
u_006174,2026-04-03,referral,18-24,US,1,0,1,1,1
u_006175,2026-04-24,referral,18-24,US,0,1,1,1,1
u_006176,2026-04-21,referral,25-34,US,1,0,1,1,0
u_006177,2026-04-27,organic,18-24,US,0,1,0,0,0
u_006178,2026-04-14,referral,25-34,Other,1,0,1,0,0
u_006179,2026-04-05,organic,25-34,US,1,1,1,1,1
u_006180,2026-04-05,instagram,18-24,US,0,1,1,0,0
u_006181,2026-04-09,instagram,25-34,US,0,1,0,0,0
u_006182,2026-04-24,referral,25-34,US,1,0,1,1,0
u_006183,2026-04-24,referral,18-24,US,0,1,1,1,0
u_006184,2026-04-27,search,25-34,US,0,1,0,0,0
u_006185,2026-05-01,organic,18-24,US,1,1,0,1,0
u_006186,2026-04-24,campus,18-24,Other,0,1,0,1,0
u_006187,2026-04-23,instagram,45+,US,0,1,0,1,0
u_006188,2026-04-09,creator,45+,Australia,0,1,1,0,0
u_006189,2026-04-24,organic,18-24,Australia,1,1,0,0,1
u_006190,2026-04-28,search,25-34,UK,1,1,1,1,0
u_006191,2026-04-14,search,18-24,US,0,1,1,0,0
u_006192,2026-04-16,referral,35-44,US,0,1,0,0,0
u_006193,2026-04-24,creator,35-44,US,1,0,0,0,0
u_006194,2026-04-02,instagram,25-34,UK,1,1,1,1,0
u_006195,2026-04-19,organic,45+,US,1,0,0,1,0
u_006196,2026-05-01,organic,25-34,US,0,1,1,1,0
u_006197,2026-05-01,instagram,18-24,US,1,0,1,1,1
u_006198,2026-04-23,search,35-44,US,1,0,0,1,0
u_006199,2026-04-06,creator,25-34,US,1,0,0,0,0
u_006200,2026-04-13,creator,18-24,US,1,1,0,0,0
u_006201,2026-04-23,tiktok,18-24,US,1,1,1,1,0
u_006202,2026-04-22,search,18-24,Other,1,1,1,1,0
u_006203,2026-04-01,organic,25-34,US,1,0,0,0,0
u_006204,2026-04-05,search,25-34,Canada,1,1,0,1,0
u_006205,2026-04-04,creator,35-44,US,0,1,0,0,0
u_006206,2026-04-07,organic,18-24,US,1,0,1,1,0
u_006207,2026-04-22,organic,18-24,US,0,1,0,0,0
u_006208,2026-04-27,creator,18-24,US,0,1,0,0,0
u_006209,2026-04-16,referral,35-44,US,0,1,0,0,0
u_006210,2026-04-03,instagram,25-34,US,0,1,0,0,0
u_006211,2026-04-19,organic,35-44,US,0,1,0,0,0
u_006212,2026-04-08,referral,18-24,Canada,1,0,0,0,0
u_006213,2026-04-23,referral,18-24,US,1,0,0,1,0
u_006214,2026-04-26,campus,18-24,US,0,1,1,1,0
u_006215,2026-04-13,tiktok,25-34,US,1,0,0,0,1
u_006216,2026-04-12,instagram,25-34,US,1,1,1,0,0
u_006217,2026-04-30,search,25-34,US,0,1,0,1,1
u_006218,2026-04-13,instagram,18-24,Other,0,1,1,1,1
u_006219,2026-04-28,tiktok,25-34,US,0,1,1,1,0
u_006220,2026-04-19,search,35-44,US,0,1,0,0,0
u_006221,2026-04-29,organic,18-24,US,1,0,1,1,0
u_006222,2026-04-19,referral,18-24,US,1,0,0,0,0
u_006223,2026-04-20,creator,25-34,US,1,1,0,1,0
u_006224,2026-04-28,referral,18-24,US,0,1,1,1,0
u_006225,2026-04-20,search,25-34,US,0,1,0,0,0
u_006226,2026-04-19,tiktok,18-24,UK,0,1,0,0,0
u_006227,2026-04-05,search,18-24,Other,0,1,1,0,0
u_006228,2026-04-21,tiktok,25-34,UK,1,0,1,1,0
u_006229,2026-04-21,referral,25-34,US,1,0,1,1,1
u_006230,2026-04-11,organic,45+,Other,1,1,0,1,0
u_006231,2026-04-06,instagram,25-34,US,0,1,0,0,0
u_006232,2026-04-12,referral,45+,Canada,1,0,1,0,0
u_006233,2026-04-03,organic,18-24,US,1,0,1,1,0
u_006234,2026-04-08,search,18-24,US,0,1,1,1,0
u_006235,2026-04-19,campus,25-34,US,1,0,1,1,0
u_006236,2026-04-17,referral,18-24,Other,1,0,1,0,0
u_006237,2026-04-17,organic,18-24,US,1,1,1,1,0
u_006238,2026-04-26,tiktok,18-24,US,0,1,1,0,0
u_006239,2026-04-15,search,18-24,US,1,1,0,1,1
u_006240,2026-04-24,campus,18-24,US,0,1,0,0,0
u_006241,2026-04-02,organic,18-24,US,0,1,0,0,0
u_006242,2026-04-08,creator,18-24,US,0,1,1,1,0
u_006243,2026-04-01,organic,18-24,US,1,0,0,1,0
u_006244,2026-04-11,campus,18-24,Australia,1,0,0,1,0
u_006245,2026-04-15,organic,18-24,US,1,0,1,1,1
u_006246,2026-04-20,creator,18-24,US,0,1,0,0,0
u_006247,2026-04-10,referral,18-24,US,1,0,1,1,0
u_006248,2026-04-28,instagram,25-34,Canada,0,1,0,0,0
u_006249,2026-05-01,tiktok,18-24,US,1,1,0,0,0
u_006250,2026-04-29,instagram,45+,US,1,1,1,1,1
u_006251,2026-04-07,instagram,18-24,Other,1,1,1,0,0
u_006252,2026-04-05,organic,18-24,US,1,1,1,0,1
u_006253,2026-04-15,instagram,18-24,UK,0,1,0,0,0
u_006254,2026-04-19,organic,18-24,US,0,1,0,0,0
u_006255,2026-04-17,organic,18-24,US,0,1,0,1,0
u_006256,2026-04-30,instagram,25-34,US,0,1,1,0,0
u_006257,2026-04-10,tiktok,25-34,US,1,0,1,0,0
u_006258,2026-04-19,tiktok,35-44,US,0,1,0,0,0
u_006259,2026-04-06,instagram,35-44,US,1,0,1,0,0
u_006260,2026-04-04,instagram,18-24,US,1,0,1,1,0
u_006261,2026-04-25,organic,18-24,US,0,1,0,0,0
u_006262,2026-04-22,instagram,18-24,US,1,0,0,0,0
u_006263,2026-04-22,organic,18-24,US,1,1,0,1,0
u_006264,2026-04-06,organic,18-24,Australia,1,1,1,1,0
u_006265,2026-04-07,referral,35-44,US,1,1,1,0,0
u_006266,2026-04-17,organic,18-24,US,1,0,0,1,0
u_006267,2026-04-29,organic,25-34,US,1,1,0,1,0
u_006268,2026-04-13,campus,35-44,US,1,0,1,1,0
u_006269,2026-04-20,tiktok,25-34,Australia,1,0,0,1,0
u_006270,2026-04-17,instagram,35-44,US,1,0,1,1,1
u_006271,2026-04-28,referral,25-34,US,1,0,1,1,0
u_006272,2026-04-11,organic,25-34,US,1,1,0,0,0
u_006273,2026-04-16,organic,18-24,US,0,1,0,0,0
u_006274,2026-04-30,campus,18-24,UK,1,0,0,0,0
u_006275,2026-04-13,organic,35-44,US,1,1,1,1,0
u_006276,2026-04-04,campus,18-24,US,1,0,1,1,0
u_006277,2026-04-02,creator,18-24,US,1,0,1,1,0
u_006278,2026-04-28,instagram,25-34,US,0,1,0,1,1
u_006279,2026-04-02,referral,25-34,UK,0,1,0,0,0
u_006280,2026-04-12,referral,18-24,US,1,0,0,0,1
u_006281,2026-04-06,tiktok,18-24,UK,1,0,0,1,0
u_006282,2026-04-18,instagram,18-24,US,1,1,1,0,0
u_006283,2026-04-07,tiktok,25-34,US,1,0,0,0,0
u_006284,2026-04-30,creator,18-24,US,0,1,0,0,0
u_006285,2026-04-04,creator,18-24,US,1,1,1,0,0
u_006286,2026-04-24,referral,18-24,US,1,1,0,0,1
u_006287,2026-04-24,organic,35-44,US,1,0,0,1,0
u_006288,2026-04-09,campus,25-34,US,0,1,0,1,0
u_006289,2026-04-17,instagram,18-24,US,0,1,0,0,0
u_006290,2026-04-01,campus,18-24,US,1,0,1,0,0
u_006291,2026-04-06,campus,18-24,US,1,1,1,1,0
u_006292,2026-04-22,creator,18-24,US,0,1,0,0,0
u_006293,2026-04-22,organic,25-34,UK,1,1,1,1,0
u_006294,2026-04-09,instagram,25-34,US,0,1,0,0,0
u_006295,2026-04-05,referral,25-34,US,0,1,0,0,0
u_006296,2026-04-29,tiktok,18-24,US,1,1,1,0,0
u_006297,2026-04-14,organic,18-24,US,1,1,1,0,0
u_006298,2026-04-26,instagram,18-24,US,0,1,0,0,0
u_006299,2026-04-02,referral,18-24,US,0,1,1,0,0
u_006300,2026-04-30,search,25-34,Australia,0,1,0,1,0
u_006301,2026-04-07,referral,18-24,US,1,1,0,1,1
u_006302,2026-05-01,tiktok,25-34,US,0,1,0,0,0
u_006303,2026-04-16,referral,18-24,US,0,1,1,1,0
u_006304,2026-04-08,referral,25-34,US,1,0,0,1,0
u_006305,2026-04-30,instagram,25-34,US,0,1,0,0,0
u_006306,2026-04-01,search,25-34,US,1,0,0,0,0
u_006307,2026-04-03,referral,18-24,US,1,0,1,1,1
u_006308,2026-04-23,search,18-24,US,0,1,0,0,0
u_006309,2026-04-22,organic,18-24,US,0,1,1,0,0
u_006310,2026-04-14,organic,35-44,Australia,0,1,0,0,0
u_006311,2026-04-01,campus,25-34,US,1,0,1,1,0
u_006312,2026-04-19,organic,25-34,US,1,1,1,0,1
u_006313,2026-04-24,organic,18-24,Australia,1,0,1,1,1
u_006314,2026-04-30,organic,25-34,US,1,0,0,0,0
u_006315,2026-04-07,campus,35-44,US,1,0,1,1,0
u_006316,2026-04-26,instagram,18-24,US,1,0,0,0,0
u_006317,2026-04-20,organic,25-34,US,0,1,1,0,0
u_006318,2026-04-07,instagram,18-24,Canada,0,1,1,1,0
u_006319,2026-04-09,organic,18-24,US,1,0,0,0,0
u_006320,2026-04-14,referral,25-34,US,1,1,1,1,0
u_006321,2026-04-30,search,25-34,US,0,1,0,0,0
u_006322,2026-04-12,tiktok,18-24,US,1,1,1,0,0
u_006323,2026-04-14,instagram,18-24,US,0,1,1,0,0
u_006324,2026-04-05,referral,25-34,US,1,0,1,1,0
u_006325,2026-04-10,organic,18-24,US,0,1,1,0,0
u_006326,2026-04-10,search,18-24,US,1,0,1,1,0
u_006327,2026-04-06,instagram,18-24,US,0,1,0,0,0
u_006328,2026-04-09,referral,18-24,US,1,0,0,0,0
u_006329,2026-04-10,creator,25-34,Australia,0,1,1,0,0
u_006330,2026-04-26,tiktok,18-24,US,1,0,0,0,1
u_006331,2026-04-24,organic,25-34,US,0,1,0,0,0
u_006332,2026-04-05,campus,25-34,US,1,0,0,1,1
u_006333,2026-05-01,organic,18-24,US,0,1,0,1,0
u_006334,2026-04-01,tiktok,25-34,US,1,0,0,0,1
u_006335,2026-05-01,creator,18-24,US,1,0,1,0,0
u_006336,2026-04-11,search,25-34,US,1,0,1,0,0
u_006337,2026-04-14,organic,18-24,US,1,0,0,0,0
u_006338,2026-04-10,referral,25-34,Australia,0,1,0,0,0
u_006339,2026-04-28,creator,18-24,US,0,1,0,1,1
u_006340,2026-04-28,instagram,45+,Australia,1,1,0,0,0
u_006341,2026-04-29,search,18-24,UK,1,0,1,1,0
u_006342,2026-04-09,referral,18-24,US,0,1,0,0,0
u_006343,2026-04-10,campus,25-34,US,1,1,0,0,0
u_006344,2026-04-10,referral,18-24,US,0,1,1,1,0
u_006345,2026-04-01,creator,18-24,Australia,1,1,0,0,0
u_006346,2026-04-11,tiktok,18-24,Other,0,1,0,0,0
u_006347,2026-04-23,organic,45+,Australia,1,1,1,1,0
u_006348,2026-04-18,search,18-24,US,1,0,1,1,0
u_006349,2026-04-13,organic,18-24,US,0,1,0,0,0
u_006350,2026-04-10,tiktok,45+,US,1,1,1,0,0
u_006351,2026-04-24,tiktok,25-34,US,1,0,0,0,0
u_006352,2026-04-11,search,18-24,US,1,1,0,1,0
u_006353,2026-04-14,referral,25-34,US,1,0,1,1,0
u_006354,2026-04-26,search,25-34,Canada,0,1,1,0,0
u_006355,2026-04-07,search,25-34,Other,1,0,1,1,0
u_006356,2026-04-08,creator,18-24,UK,1,0,1,0,0
u_006357,2026-04-29,instagram,25-34,US,0,1,0,0,0
u_006358,2026-04-06,referral,18-24,US,1,1,0,1,0
u_006359,2026-04-10,referral,35-44,US,1,1,1,0,0
u_006360,2026-04-14,creator,18-24,US,0,1,0,0,0
u_006361,2026-04-05,referral,18-24,US,1,0,1,1,0
u_006362,2026-04-10,referral,18-24,Canada,1,0,1,1,1
