user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_006479,loneliness,emotional_support,False,False,False,True
u_006480,general_checkin,reflection,False,False,False,False
u_006481,relationships,relationships,False,True,False,False
u_006482,sleep,wellness,False,False,False,False
u_006483,relationships,relationships,False,True,False,False
u_006484,relationships,relationships,False,True,False,False
u_006485,general_checkin,reflection,False,False,False,False
u_006486,general_checkin,reflection,False,False,False,False
u_006487,relationships,relationships,False,True,False,False
u_006488,loneliness,emotional_support,False,False,False,True
u_006489,school_stress,school,False,False,True,False
u_006490,relationships,relationships,False,True,False,False
u_006491,relationships,relationships,False,True,False,False
u_006492,relationships,relationships,False,True,False,False
u_006493,relationships,relationships,False,True,False,False
u_006494,family,relationships,False,True,False,False
u_006495,family,relationships,False,True,False,False
u_006496,career,career,False,False,False,False
u_006497,loneliness,emotional_support,False,False,False,True
u_006498,career,career,False,False,False,False
u_006499,relationships,relationships,False,True,False,False
u_006500,relationships,relationships,False,True,False,False
u_006501,family,relationships,False,True,False,False
u_006502,school_stress,school,False,False,True,False
u_006503,motivation,self_improvement,False,False,False,False
u_006504,sleep,wellness,False,False,False,False
u_006505,motivation,self_improvement,False,False,False,False
u_006506,school_stress,school,False,False,True,False
u_006507,school_stress,school,False,False,True,False
u_006508,loneliness,emotional_support,False,False,False,True
u_006509,relationships,relationships,False,True,False,False
u_006510,career,career,False,False,False,False
u_006511,general_checkin,reflection,True,False,False,False
u_006512,school_stress,school,False,False,True,False
u_006513,loneliness,emotional_support,False,False,False,True
u_006514,career,career,False,False,False,False
u_006515,relationships,relationships,False,True,False,False
u_006516,motivation,self_improvement,False,False,False,False
u_006517,school_stress,school,False,False,True,False
u_006518,general_checkin,reflection,False,False,False,False
u_006519,career,career,False,False,False,False
u_006520,relationships,relationships,False,True,False,False
u_006521,motivation,self_improvement,False,False,False,False
u_006522,family,relationships,False,True,False,False
u_006523,school_stress,school,False,False,True,False
u_006524,relationships,relationships,False,True,False,False
u_006525,motivation,self_improvement,False,False,False,False
u_006526,sleep,wellness,False,False,False,False
u_006527,school_stress,school,False,False,True,False
u_006528,school_stress,school,False,False,True,False
u_006529,career,career,False,False,False,False
u_006530,school_stress,school,False,False,True,False
u_006531,general_checkin,reflection,False,False,False,False
u_006532,school_stress,school,False,False,True,False
u_006533,loneliness,emotional_support,False,False,False,True
u_006534,school_stress,school,False,False,True,False
u_006535,relationships,relationships,False,True,False,False
u_006536,loneliness,emotional_support,False,False,False,True
u_006537,career,career,False,False,False,False
u_006538,career,career,False,False,False,False
u_006539,loneliness,emotional_support,False,False,False,True
u_006540,loneliness,emotional_support,True,False,False,True
u_006541,sleep,wellness,False,False,False,False
u_006542,general_checkin,reflection,False,False,False,False
u_006543,relationships,relationships,False,True,False,False
u_006544,general_checkin,reflection,False,False,False,False
u_006545,school_stress,school,False,False,True,False
u_006546,motivation,self_improvement,False,False,False,False
u_006547,career,career,False,False,False,False
u_006548,relationships,relationships,False,True,False,False
u_006549,motivation,self_improvement,False,False,False,False
u_006550,motivation,self_improvement,False,False,False,False
u_006551,motivation,self_improvement,False,False,False,False
u_006552,loneliness,emotional_support,False,False,False,True
u_006553,motivation,self_improvement,False,False,False,False
u_006554,motivation,self_improvement,False,False,False,False
u_006555,sleep,wellness,False,False,False,False
u_006556,loneliness,emotional_support,False,False,False,True
u_006557,motivation,self_improvement,False,False,False,False
u_006558,school_stress,school,False,False,True,False
u_006559,motivation,self_improvement,False,False,False,False
u_006560,school_stress,school,False,False,True,False
u_006561,relationships,relationships,False,True,False,False
u_006562,family,relationships,False,True,False,False
u_006563,motivation,self_improvement,False,False,False,False
u_006564,motivation,self_improvement,False,False,False,False
u_006565,career,career,False,False,False,False
u_006566,relationships,relationships,False,True,False,False
u_006567,relationships,relationships,False,True,False,False
u_006568,school_stress,school,False,False,True,False
u_006569,family,relationships,False,True,False,False
u_006570,general_checkin,reflection,False,False,False,False
u_006571,family,relationships,False,True,False,False
u_006572,school_stress,school,False,False,True,False
u_006573,relationships,relationships,False,True,False,False
u_006574,school_stress,school,False,False,True,False
u_006575,family,relationships,False,True,False,False
u_006576,loneliness,emotional_support,False,False,False,True
u_006577,motivation,self_improvement,False,False,False,False
u_006578,loneliness,emotional_support,False,False,False,True
u_006579,general_checkin,reflection,False,False,False,False
u_006580,loneliness,emotional_support,True,False,False,True
u_006581,career,career,False,False,False,False
u_006582,motivation,self_improvement,True,False,False,False
u_006583,career,career,False,False,False,False
u_006584,motivation,self_improvement,False,False,False,False
u_006585,career,career,False,False,False,False
u_006586,general_checkin,reflection,False,False,False,False
u_006587,motivation,self_improvement,False,False,False,False
u_006588,relationships,relationships,False,True,False,False
u_006589,school_stress,school,False,False,True,False
u_006590,career,career,False,False,False,False
u_006591,relationships,relationships,False,True,False,False
u_006592,school_stress,school,False,False,True,False
u_006593,school_stress,school,False,False,True,False
u_006594,career,career,False,False,False,False
u_006595,sleep,wellness,False,False,False,False
u_006596,relationships,relationships,False,True,False,False
u_006597,relationships,relationships,False,True,False,False
u_006598,family,relationships,False,True,False,False
u_006599,school_stress,school,False,False,True,False
u_006600,career,career,False,False,False,False
u_006601,motivation,self_improvement,False,False,False,False
u_006602,loneliness,emotional_support,False,False,False,True
u_006603,school_stress,school,False,False,True,False
u_006604,sleep,wellness,False,False,False,False
u_006605,relationships,relationships,False,True,False,False
u_006606,school_stress,school,False,False,True,False
u_006607,sleep,wellness,False,False,False,False
u_006608,sleep,wellness,False,False,False,False
u_006609,school_stress,school,False,False,True,False
u_006610,general_checkin,reflection,False,False,False,False
u_006611,relationships,relationships,False,True,False,False
u_006612,loneliness,emotional_support,False,False,False,True
u_006613,career,career,False,False,False,False
u_006614,sleep,wellness,False,False,False,False
u_006615,career,career,False,False,False,False
u_006616,motivation,self_improvement,False,False,False,False
u_006617,career,career,False,False,False,False
u_006618,school_stress,school,False,False,True,False
u_006619,school_stress,school,False,False,True,False
u_006620,loneliness,emotional_support,False,False,False,True
u_006621,school_stress,school,False,False,True,False
u_006622,general_checkin,reflection,False,False,False,False
u_006623,motivation,self_improvement,False,False,False,False
u_006624,school_stress,school,False,False,True,False
u_006625,career,career,False,False,False,False
u_006626,motivation,self_improvement,False,False,False,False
u_006627,career,career,False,False,False,False
u_006628,career,career,False,False,False,False
u_006629,school_stress,school,False,False,True,False
u_006630,relationships,relationships,False,True,False,False
u_006631,loneliness,emotional_support,False,False,False,True
u_006632,relationships,relationships,False,True,False,False
u_006633,relationships,relationships,False,True,False,False
u_006634,career,career,False,False,False,False
u_006635,school_stress,school,False,False,True,False
u_006636,sleep,wellness,False,False,False,False
u_006637,relationships,relationships,False,True,False,False
u_006638,sleep,wellness,False,False,False,False
u_006639,relationships,relationships,False,True,False,False
u_006640,motivation,self_improvement,False,False,False,False
u_006641,loneliness,emotional_support,False,False,False,True
u_006642,loneliness,emotional_support,False,False,False,True
u_006643,relationships,relationships,False,True,False,False
u_006644,general_checkin,reflection,False,False,False,False
u_006645,relationships,relationships,False,True,False,False
u_006646,career,career,False,False,False,False
u_006647,loneliness,emotional_support,False,False,False,True
u_006648,relationships,relationships,False,True,False,False
u_006649,school_stress,school,False,False,True,False
u_006650,motivation,self_improvement,False,False,False,False
u_006651,career,career,False,False,False,False
u_006652,general_checkin,reflection,False,False,False,False
u_006653,motivation,self_improvement,False,False,False,False
u_006654,school_stress,school,False,False,True,False
u_006655,motivation,self_improvement,False,False,False,False
u_006656,motivation,self_improvement,False,False,False,False
u_006657,school_stress,school,False,False,True,False
u_006658,loneliness,emotional_support,False,False,False,True
u_006659,sleep,wellness,False,False,False,False
u_006660,school_stress,school,False,False,True,False
u_006661,school_stress,school,False,False,True,False
u_006662,family,relationships,False,True,False,False
u_006663,career,career,False,False,False,False
u_006664,school_stress,school,False,False,True,False
u_006665,motivation,self_improvement,True,False,False,False
u_006666,relationships,relationships,False,True,False,False
u_006667,relationships,relationships,False,True,False,False
u_006668,general_checkin,reflection,False,False,False,False
u_006669,loneliness,emotional_support,False,False,False,True
u_006670,general_checkin,reflection,False,False,False,False
u_006671,relationships,relationships,False,True,False,False
u_006672,loneliness,emotional_support,False,False,False,True
u_006673,motivation,self_improvement,False,False,False,False
u_006674,general_checkin,reflection,False,False,False,False
u_006675,general_checkin,reflection,False,False,False,False
u_006676,career,career,False,False,False,False
u_006677,general_checkin,reflection,False,False,False,False
u_006678,school_stress,school,False,False,True,False
u_006679,general_checkin,reflection,False,False,False,False
u_006680,career,career,False,False,False,False
u_006681,motivation,self_improvement,False,False,False,False
u_006682,loneliness,emotional_support,False,False,False,True
u_006683,relationships,relationships,False,True,False,False
u_006684,career,career,False,False,False,False
u_006685,motivation,self_improvement,False,False,False,False
u_006686,general_checkin,reflection,False,False,False,False
u_006687,school_stress,school,False,False,True,False
u_006688,general_checkin,reflection,False,False,False,False
u_006689,motivation,self_improvement,False,False,False,False
u_006690,loneliness,emotional_support,True,False,False,True
u_006691,family,relationships,False,True,False,False
u_006692,motivation,self_improvement,False,False,False,False
u_006693,school_stress,school,False,False,True,False
u_006694,sleep,wellness,False,False,False,False
u_006695,motivation,self_improvement,False,False,False,False
u_006696,relationships,relationships,False,True,False,False
u_006697,relationships,relationships,False,True,False,False
u_006698,school_stress,school,False,False,True,False
u_006699,general_checkin,reflection,False,False,False,False
u_006700,career,career,False,False,False,False
u_006701,general_checkin,reflection,True,False,False,False
u_006702,school_stress,school,False,False,True,False
u_006703,career,career,False,False,False,False
u_006704,general_checkin,reflection,False,False,False,False
u_006705,sleep,wellness,False,False,False,False
u_006706,sleep,wellness,False,False,False,False
u_006707,relationships,relationships,False,True,False,False
u_006708,motivation,self_improvement,False,False,False,False
u_006709,relationships,relationships,False,True,False,False
u_006710,school_stress,school,False,False,True,False
u_006711,relationships,relationships,False,True,False,False
u_006712,motivation,self_improvement,False,False,False,False
u_006713,relationships,relationships,False,True,False,False
u_006714,sleep,wellness,False,False,False,False
u_006715,motivation,self_improvement,False,False,False,False
u_006716,motivation,self_improvement,False,False,False,False
u_006717,school_stress,school,False,False,True,False
u_006718,career,career,False,False,False,False
u_006719,sleep,wellness,False,False,False,False
u_006720,school_stress,school,False,False,True,False
u_006721,sleep,wellness,False,False,False,False
u_006722,motivation,self_improvement,False,False,False,False
u_006723,loneliness,emotional_support,False,False,False,True
u_006724,school_stress,school,False,False,True,False
u_006725,sleep,wellness,False,False,False,False
u_006726,school_stress,school,False,False,True,False
u_006727,sleep,wellness,False,False,False,False
u_006728,general_checkin,reflection,False,False,False,False
u_006729,career,career,False,False,False,False
u_006730,family,relationships,False,True,False,False
u_006731,family,relationships,False,True,False,False
u_006732,school_stress,school,False,False,True,False
u_006733,sleep,wellness,False,False,False,False
u_006734,relationships,relationships,False,True,False,False
u_006735,family,relationships,False,True,False,False
u_006736,loneliness,emotional_support,False,False,False,True
u_006737,general_checkin,reflection,False,False,False,False
u_006738,motivation,self_improvement,False,False,False,False
u_006739,sleep,wellness,False,False,False,False
u_006740,motivation,self_improvement,False,False,False,False
u_006741,family,relationships,False,True,False,False
u_006742,career,career,False,False,False,False
u_006743,career,career,False,False,False,False
u_006744,relationships,relationships,False,True,False,False
u_006745,relationships,relationships,False,True,False,False
u_006746,motivation,self_improvement,False,False,False,False
u_006747,career,career,False,False,False,False
u_006748,school_stress,school,False,False,True,False
u_006749,relationships,relationships,False,True,False,False
u_006750,career,career,False,False,False,False
u_006751,motivation,self_improvement,False,False,False,False
u_006752,school_stress,school,False,False,True,False
u_006753,school_stress,school,False,False,True,False
u_006754,relationships,relationships,False,True,False,False
u_006755,motivation,self_improvement,False,False,False,False
u_006756,loneliness,emotional_support,False,False,False,True
u_006757,family,relationships,False,True,False,False
u_006758,family,relationships,False,True,False,False
u_006759,career,career,False,False,False,False
u_006760,sleep,wellness,False,False,False,False
u_006761,school_stress,school,False,False,True,False
u_006762,relationships,relationships,False,True,False,False
u_006763,loneliness,emotional_support,False,False,False,True
u_006764,school_stress,school,False,False,True,False
u_006765,relationships,relationships,False,True,False,False
u_006766,motivation,self_improvement,False,False,False,False
u_006767,motivation,self_improvement,False,False,False,False
u_006768,motivation,self_improvement,False,False,False,False
u_006769,family,relationships,False,True,False,False
u_006770,sleep,wellness,False,False,False,False
u_006771,sleep,wellness,False,False,False,False
u_006772,relationships,relationships,False,True,False,False
u_006773,family,relationships,False,True,False,False
u_006774,school_stress,school,False,False,True,False
u_006775,relationships,relationships,False,True,False,False
u_006776,motivation,self_improvement,False,False,False,False
u_006777,general_checkin,reflection,False,False,False,False
u_006778,relationships,relationships,False,True,False,False
u_006779,motivation,self_improvement,False,False,False,False
u_006780,motivation,self_improvement,False,False,False,False
u_006781,school_stress,school,False,False,True,False
u_006782,relationships,relationships,False,True,False,False
u_006783,motivation,self_improvement,False,False,False,False
u_006784,school_stress,school,False,False,True,False
u_006785,relationships,relationships,False,True,False,False
u_006786,career,career,False,False,False,False
u_006787,loneliness,emotional_support,False,False,False,True
u_006788,relationships,relationships,False,True,False,False
u_006789,school_stress,school,False,False,True,False
u_006790,loneliness,emotional_support,False,False,False,True
u_006791,loneliness,emotional_support,False,False,False,True
u_006792,school_stress,school,False,False,True,False
u_006793,career,career,False,False,False,False
u_006794,career,career,False,False,False,False
u_006795,motivation,self_improvement,False,False,False,False
u_006796,family,relationships,False,True,False,False
u_006797,loneliness,emotional_support,False,False,False,True
u_006798,school_stress,school,False,False,True,False
u_006799,sleep,wellness,False,False,False,False
u_006800,career,career,False,False,False,False
u_006801,relationships,relationships,False,True,False,False
u_006802,school_stress,school,False,False,True,False
u_006803,general_checkin,reflection,False,False,False,False
u_006804,relationships,relationships,False,True,False,False
u_006805,career,career,False,False,False,False
u_006806,motivation,self_improvement,False,False,False,False
u_006807,motivation,self_improvement,False,False,False,False
u_006808,sleep,wellness,False,False,False,False
u_006809,motivation,self_improvement,False,False,False,False
u_006810,relationships,relationships,False,True,False,False
u_006811,motivation,self_improvement,False,False,False,False
u_006812,sleep,wellness,False,False,False,False
u_006813,loneliness,emotional_support,False,False,False,True
u_006814,general_checkin,reflection,False,False,False,False
u_006815,sleep,wellness,False,False,False,False
u_006816,school_stress,school,False,False,True,False
u_006817,family,relationships,False,True,False,False
u_006818,general_checkin,reflection,False,False,False,False
u_006819,motivation,self_improvement,False,False,False,False
u_006820,school_stress,school,False,False,True,False
u_006821,school_stress,school,False,False,True,False
u_006822,school_stress,school,False,False,True,False
u_006823,sleep,wellness,False,False,False,False
u_006824,motivation,self_improvement,False,False,False,False
u_006825,family,relationships,False,True,False,False
u_006826,school_stress,school,False,False,True,False
u_006827,motivation,self_improvement,False,False,False,False
u_006828,loneliness,emotional_support,False,False,False,True
u_006829,school_stress,school,False,False,True,False
u_006830,general_checkin,reflection,False,False,False,False
u_006831,school_stress,school,False,False,True,False
u_006832,motivation,self_improvement,False,False,False,False
u_006833,career,career,False,False,False,False
u_006834,motivation,self_improvement,False,False,False,False
u_006835,school_stress,school,False,False,True,False
u_006836,career,career,False,False,False,False
u_006837,motivation,self_improvement,False,False,False,False
u_006838,sleep,wellness,False,False,False,False
u_006839,sleep,wellness,False,False,False,False
u_006840,loneliness,emotional_support,False,False,False,True
u_006841,general_checkin,reflection,False,False,False,False
u_006842,family,relationships,False,True,False,False
u_006843,career,career,False,False,False,False
u_006844,general_checkin,reflection,False,False,False,False
u_006845,loneliness,emotional_support,False,False,False,True
u_006846,motivation,self_improvement,False,False,False,False
u_006847,family,relationships,False,True,False,False
u_006848,school_stress,school,False,False,True,False
u_006849,motivation,self_improvement,False,False,False,False
u_006850,relationships,relationships,False,True,False,False
u_006851,motivation,self_improvement,False,False,False,False
u_006852,relationships,relationships,False,True,False,False
u_006853,general_checkin,reflection,False,False,False,False
u_006854,sleep,wellness,False,False,False,False
u_006855,motivation,self_improvement,False,False,False,False
u_006856,relationships,relationships,False,True,False,False
u_006857,school_stress,school,False,False,True,False
u_006858,loneliness,emotional_support,False,False,False,True
u_006859,career,career,False,False,False,False
u_006860,motivation,self_improvement,False,False,False,False
u_006861,general_checkin,reflection,False,False,False,False
u_006862,career,career,False,False,False,False
u_006863,motivation,self_improvement,False,False,False,False
u_006864,relationships,relationships,False,True,False,False
u_006865,family,relationships,True,True,False,False
u_006866,general_checkin,reflection,False,False,False,False
u_006867,career,career,False,False,False,False
u_006868,relationships,relationships,False,True,False,False
u_006869,career,career,False,False,False,False
u_006870,motivation,self_improvement,False,False,False,False
u_006871,school_stress,school,False,False,True,False
u_006872,school_stress,school,False,False,True,False
u_006873,loneliness,emotional_support,False,False,False,True
u_006874,sleep,wellness,False,False,False,False
u_006875,relationships,relationships,False,True,False,False
u_006876,motivation,self_improvement,False,False,False,False
u_006877,sleep,wellness,False,False,False,False
u_006878,general_checkin,reflection,False,False,False,False
u_006879,family,relationships,False,True,False,False
u_006880,school_stress,school,False,False,True,False
u_006881,loneliness,emotional_support,False,False,False,True
u_006882,loneliness,emotional_support,False,False,False,True
u_006883,loneliness,emotional_support,False,False,False,True
u_006884,career,career,False,False,False,False
u_006885,general_checkin,reflection,False,False,False,False
u_006886,motivation,self_improvement,False,False,False,False
u_006887,loneliness,emotional_support,False,False,False,True
u_006888,loneliness,emotional_support,False,False,False,True
u_006889,general_checkin,reflection,False,False,False,False
u_006890,school_stress,school,False,False,True,False
u_006891,school_stress,school,False,False,True,False
u_006892,relationships,relationships,False,True,False,False
u_006893,career,career,False,False,False,False
u_006894,school_stress,school,False,False,True,False
u_006895,relationships,relationships,False,True,False,False
u_006896,relationships,relationships,False,True,False,False
u_006897,relationships,relationships,False,True,False,False
u_006898,school_stress,school,False,False,True,False
u_006899,school_stress,school,False,False,True,False
u_006900,career,career,False,False,False,False
u_006901,loneliness,emotional_support,False,False,False,True
u_006902,school_stress,school,False,False,True,False
u_006903,motivation,self_improvement,False,False,False,False
u_006904,relationships,relationships,False,True,False,False
u_006905,relationships,relationships,False,True,False,False
u_006906,loneliness,emotional_support,False,False,False,True
u_006907,school_stress,school,False,False,True,False
u_006908,school_stress,school,False,False,True,False
u_006909,loneliness,emotional_support,False,False,False,True
u_006910,career,career,False,False,False,False
u_006911,sleep,wellness,False,False,False,False
u_006912,career,career,False,False,False,False
u_006913,loneliness,emotional_support,False,False,False,True
u_006914,loneliness,emotional_support,False,False,False,True
u_006915,loneliness,emotional_support,False,False,False,True
u_006916,career,career,False,False,False,False
u_006917,motivation,self_improvement,False,False,False,False
u_006918,general_checkin,reflection,False,False,False,False
u_006919,general_checkin,reflection,False,False,False,False
u_006920,general_checkin,reflection,False,False,False,False
u_006921,relationships,relationships,False,True,False,False
u_006922,school_stress,school,False,False,True,False
u_006923,family,relationships,False,True,False,False
u_006924,sleep,wellness,False,False,False,False
u_006925,motivation,self_improvement,False,False,False,False
u_006926,relationships,relationships,False,True,False,False
u_006927,career,career,False,False,False,False
u_006928,career,career,False,False,False,False
u_006929,general_checkin,reflection,False,False,False,False
u_006930,sleep,wellness,False,False,False,False
u_006931,relationships,relationships,False,True,False,False
u_006932,motivation,self_improvement,False,False,False,False
u_006933,school_stress,school,False,False,True,False
u_006934,motivation,self_improvement,False,False,False,False
u_006935,family,relationships,False,True,False,False
u_006936,relationships,relationships,False,True,False,False
u_006937,sleep,wellness,False,False,False,False
u_006938,relationships,relationships,False,True,False,False
u_006939,motivation,self_improvement,False,False,False,False
u_006940,career,career,False,False,False,False
u_006941,loneliness,emotional_support,False,False,False,True
u_006942,loneliness,emotional_support,False,False,False,True
u_006943,motivation,self_improvement,False,False,False,False
u_006944,career,career,False,False,False,False
u_006945,relationships,relationships,False,True,False,False
u_006946,relationships,relationships,False,True,False,False
u_006947,relationships,relationships,False,True,False,False
u_006948,career,career,False,False,False,False
u_006949,sleep,wellness,False,False,False,False
u_006950,relationships,relationships,False,True,False,False
u_006951,motivation,self_improvement,False,False,False,False
u_006952,relationships,relationships,False,True,False,False
u_006953,relationships,relationships,False,True,False,False
u_006954,relationships,relationships,False,True,False,False
u_006955,career,career,False,False,False,False
u_006956,family,relationships,False,True,False,False
u_006957,family,relationships,False,True,False,False
u_006958,relationships,relationships,False,True,False,False
u_006959,school_stress,school,False,False,True,False
u_006960,general_checkin,reflection,False,False,False,False
u_006961,career,career,False,False,False,False
u_006962,school_stress,school,False,False,True,False
u_006963,loneliness,emotional_support,False,False,False,True
u_006964,motivation,self_improvement,False,False,False,False
u_006965,career,career,False,False,False,False
u_006966,relationships,relationships,False,True,False,False
u_006967,career,career,False,False,False,False
u_006968,general_checkin,reflection,False,False,False,False
u_006969,sleep,wellness,False,False,False,False
u_006970,career,career,False,False,False,False
u_006971,motivation,self_improvement,False,False,False,False
u_006972,school_stress,school,False,False,True,False
u_006973,loneliness,emotional_support,False,False,False,True
u_006974,relationships,relationships,False,True,False,False
u_006975,school_stress,school,False,False,True,False
u_006976,career,career,False,False,False,False
u_006977,school_stress,school,False,False,True,False
u_006978,career,career,False,False,False,False
u_006979,relationships,relationships,False,True,False,False
u_006980,career,career,False,False,False,False
u_006981,general_checkin,reflection,False,False,False,False
u_006982,career,career,False,False,False,False
u_006983,school_stress,school,False,False,True,False
u_006984,relationships,relationships,False,True,False,False
u_006985,loneliness,emotional_support,False,False,False,True
u_006986,school_stress,school,False,False,True,False
u_006987,family,relationships,False,True,False,False
u_006988,school_stress,school,False,False,True,False
u_006989,sleep,wellness,False,False,False,False
u_006990,general_checkin,reflection,False,False,False,False
u_006991,school_stress,school,False,False,True,False
u_006992,career,career,False,False,False,False
u_006993,relationships,relationships,False,True,False,False
u_006994,loneliness,emotional_support,False,False,False,True
u_006995,career,career,False,False,False,False
u_006996,sleep,wellness,False,False,False,False
u_006997,family,relationships,False,True,False,False
u_006998,career,career,False,False,False,False
u_006999,school_stress,school,False,False,True,False
u_007000,loneliness,emotional_support,False,False,False,True
u_007001,school_stress,school,False,False,True,False
u_007002,school_stress,school,False,False,True,False
u_007003,motivation,self_improvement,False,False,False,False
u_007004,motivation,self_improvement,False,False,False,False
u_007005,general_checkin,reflection,False,False,False,False
u_007006,career,career,False,False,False,False
u_007007,loneliness,emotional_support,False,False,False,True
u_007008,sleep,wellness,False,False,False,False
u_007009,relationships,relationships,False,True,False,False
u_007010,school_stress,school,False,False,True,False
u_007011,relationships,relationships,True,True,False,False
u_007012,relationships,relationships,False,True,False,False
u_007013,general_checkin,reflection,False,False,False,False
u_007014,motivation,self_improvement,False,False,False,False
u_007015,relationships,relationships,False,True,False,False
u_007016,relationships,relationships,False,True,False,False
u_007017,sleep,wellness,False,False,False,False
u_007018,school_stress,school,False,False,True,False
u_007019,career,career,False,False,False,False
u_007020,school_stress,school,False,False,True,False
u_007021,career,career,False,False,False,False
u_007022,career,career,False,False,False,False
u_007023,motivation,self_improvement,False,False,False,False
u_007024,family,relationships,False,True,False,False
u_007025,loneliness,emotional_support,False,False,False,True
u_007026,general_checkin,reflection,False,False,False,False
u_007027,sleep,wellness,False,False,False,False
u_007028,motivation,self_improvement,False,False,False,False
u_007029,relationships,relationships,False,True,False,False
u_007030,general_checkin,reflection,False,False,False,False
u_007031,sleep,wellness,False,False,False,False
u_007032,relationships,relationships,False,True,False,False
u_007033,general_checkin,reflection,False,False,False,False
u_007034,school_stress,school,False,False,True,False
u_007035,school_stress,school,False,False,True,False
u_007036,motivation,self_improvement,False,False,False,False
u_007037,sleep,wellness,False,False,False,False
u_007038,family,relationships,False,True,False,False
u_007039,sleep,wellness,False,False,False,False
u_007040,school_stress,school,False,False,True,False
u_007041,motivation,self_improvement,False,False,False,False
u_007042,motivation,self_improvement,False,False,False,False
u_007043,relationships,relationships,False,True,False,False
u_007044,relationships,relationships,False,True,False,False
u_007045,sleep,wellness,False,False,False,False
u_007046,general_checkin,reflection,False,False,False,False
u_007047,relationships,relationships,False,True,False,False
u_007048,school_stress,school,False,False,True,False
u_007049,relationships,relationships,False,True,False,False
u_007050,loneliness,emotional_support,False,False,False,True
u_007051,school_stress,school,False,False,True,False
u_007052,sleep,wellness,False,False,False,False
u_007053,motivation,self_improvement,False,False,False,False
u_007054,general_checkin,reflection,False,False,False,False
u_007055,relationships,relationships,False,True,False,False
u_007056,general_checkin,reflection,False,False,False,False
u_007057,loneliness,emotional_support,False,False,False,True
u_007058,sleep,wellness,False,False,False,False
u_007059,relationships,relationships,False,True,False,False
u_007060,relationships,relationships,False,True,False,False
u_007061,sleep,wellness,False,False,False,False
u_007062,school_stress,school,False,False,True,False
u_007063,career,career,False,False,False,False
u_007064,motivation,self_improvement,False,False,False,False
u_007065,motivation,self_improvement,False,False,False,False
u_007066,relationships,relationships,False,True,False,False
u_007067,loneliness,emotional_support,False,False,False,True
u_007068,school_stress,school,False,False,True,False
u_007069,relationships,relationships,True,True,False,False
u_007070,general_checkin,reflection,False,False,False,False
u_007071,family,relationships,False,True,False,False
u_007072,school_stress,school,False,False,True,False
u_007073,loneliness,emotional_support,False,False,False,True
u_007074,career,career,False,False,False,False
u_007075,loneliness,emotional_support,False,False,False,True
u_007076,motivation,self_improvement,False,False,False,False
u_007077,school_stress,school,False,False,True,False
u_007078,relationships,relationships,False,True,False,False
u_007079,motivation,self_improvement,False,False,False,False
u_007080,relationships,relationships,False,True,False,False
u_007081,relationships,relationships,False,True,False,False
u_007082,sleep,wellness,False,False,False,False
u_007083,school_stress,school,False,False,True,False
u_007084,motivation,self_improvement,False,False,False,False
u_007085,school_stress,school,False,False,True,False
u_007086,relationships,relationships,False,True,False,False
u_007087,school_stress,school,False,False,True,False
u_007088,relationships,relationships,False,True,False,False
u_007089,general_checkin,reflection,False,False,False,False
u_007090,school_stress,school,False,False,True,False
u_007091,school_stress,school,False,False,True,False
u_007092,motivation,self_improvement,False,False,False,False
u_007093,general_checkin,reflection,False,False,False,False
u_007094,general_checkin,reflection,False,False,False,False
u_007095,career,career,False,False,False,False
u_007096,motivation,self_improvement,False,False,False,False
u_007097,general_checkin,reflection,False,False,False,False
u_007098,school_stress,school,False,False,True,False
u_007099,career,career,False,False,False,False
u_007100,relationships,relationships,False,True,False,False
u_007101,motivation,self_improvement,False,False,False,False
u_007102,motivation,self_improvement,False,False,False,False
u_007103,relationships,relationships,False,True,False,False
u_007104,school_stress,school,False,False,True,False
u_007105,motivation,self_improvement,False,False,False,False
u_007106,relationships,relationships,False,True,False,False
u_007107,career,career,False,False,False,False
u_007108,general_checkin,reflection,False,False,False,False
u_007109,school_stress,school,False,False,True,False
u_007110,relationships,relationships,False,True,False,False
u_007111,school_stress,school,False,False,True,False
u_007112,loneliness,emotional_support,False,False,False,True
u_007113,school_stress,school,False,False,True,False
u_007114,motivation,self_improvement,False,False,False,False
u_007115,career,career,False,False,False,False
u_007116,relationships,relationships,False,True,False,False
u_007117,career,career,False,False,False,False
u_007118,relationships,relationships,False,True,False,False
u_007119,relationships,relationships,False,True,False,False
u_007120,relationships,relationships,False,True,False,False
u_007121,career,career,False,False,False,False
u_007122,relationships,relationships,False,True,False,False
u_007123,motivation,self_improvement,False,False,False,False
u_007124,school_stress,school,False,False,True,False
u_007125,career,career,False,False,False,False
u_007126,general_checkin,reflection,False,False,False,False
u_007127,relationships,relationships,False,True,False,False
u_007128,career,career,False,False,False,False
u_007129,motivation,self_improvement,False,False,False,False
u_007130,school_stress,school,False,False,True,False
u_007131,general_checkin,reflection,False,False,False,False
u_007132,relationships,relationships,False,True,False,False
u_007133,relationships,relationships,False,True,False,False
u_007134,motivation,self_improvement,False,False,False,False
u_007135,relationships,relationships,False,True,False,False
u_007136,school_stress,school,False,False,True,False
u_007137,school_stress,school,False,False,True,False
u_007138,relationships,relationships,False,True,False,False
u_007139,school_stress,school,False,False,True,False
u_007140,motivation,self_improvement,False,False,False,False
u_007141,general_checkin,reflection,False,False,False,False
u_007142,school_stress,school,False,False,True,False
